Sequence,Trial,Frame,Value
231005_S59_obj_05_grasp_7,trial_0,sub3_34,0.29
231005_S59_obj_05_grasp_7,trial_0,sub3_36,0.26
231005_S59_obj_05_grasp_7,trial_0,sub3_37,0.3
231005_S59_obj_05_grasp_7,trial_0,sub3_40,0.29
231005_S59_obj_05_grasp_7,trial_0,sub3_50,0.25
231005_S59_obj_05_grasp_7,trial_0,sub3_54,0.32
231005_S59_obj_05_grasp_7,trial_0,sub3_62,0.35
231005_S59_obj_05_grasp_7,trial_0,sub3_63,0.34
231005_S59_obj_05_grasp_7,trial_0,sub3_64,0.36
231005_S59_obj_05_grasp_7,trial_0,sub3_65,0.35
231005_S59_obj_05_grasp_7,trial_0,sub3_69,0.34
231005_S59_obj_05_grasp_7,trial_0,sub3_70,0.35
231005_S59_obj_05_grasp_7,trial_0,sub3_72,0.34
231005_S59_obj_05_grasp_7,trial_0,sub3_74,0.29
231005_S59_obj_05_grasp_7,trial_0,sub3_75,0.28
231005_S59_obj_05_grasp_7,trial_0,sub3_76,0.28
231005_S59_obj_05_grasp_7,trial_0,sub3_77,0.29
231005_S59_obj_05_grasp_7,trial_0,sub3_79,0.25
231005_S59_obj_05_grasp_7,trial_0,sub3_80,0.24
231005_S59_obj_05_grasp_7,trial_0,sub3_97,0.27
231005_S59_obj_05_grasp_7,trial_0,sub3_101,0.25
231005_S59_obj_05_grasp_7,trial_0,sub3_102,0.25
231005_S59_obj_05_grasp_7,trial_0,sub3_106,0.31
231005_S59_obj_05_grasp_7,trial_0,sub3_113,0.29
231005_S59_obj_05_grasp_7,trial_0,sub3_116,0.27
231005_S59_obj_05_grasp_7,trial_0,sub3_117,0.26
231005_S59_obj_05_grasp_7,trial_0,sub3_119,0.17
231005_S59_obj_05_grasp_7,trial_1,mas_0,0.3
231005_S59_obj_05_grasp_7,trial_1,mas_1,0.28
231005_S59_obj_05_grasp_7,trial_1,mas_2,0.26
231005_S59_obj_05_grasp_7,trial_1,mas_3,0.27
231005_S59_obj_05_grasp_7,trial_1,mas_5,0.21
231005_S59_obj_05_grasp_7,trial_1,mas_9,0.24
231005_S59_obj_05_grasp_7,trial_1,mas_14,0.28
231005_S59_obj_05_grasp_7,trial_1,mas_15,0.21
231005_S59_obj_05_grasp_7,trial_1,mas_16,0.2
231005_S59_obj_05_grasp_7,trial_1,mas_17,0.25
231005_S59_obj_05_grasp_7,trial_1,mas_18,0.22
231005_S59_obj_05_grasp_7,trial_1,mas_19,0.24
231005_S59_obj_05_grasp_7,trial_1,mas_25,0.2
231005_S59_obj_05_grasp_7,trial_1,mas_29,0.17
231005_S59_obj_05_grasp_7,trial_1,mas_32,0.17
231005_S59_obj_05_grasp_7,trial_1,mas_33,0.18
231005_S59_obj_05_grasp_7,trial_1,mas_34,0.19
231005_S59_obj_05_grasp_7,trial_1,mas_35,0.18
231005_S59_obj_05_grasp_7,trial_1,mas_36,0.19
231005_S59_obj_05_grasp_7,trial_1,mas_37,0.2
231005_S59_obj_05_grasp_7,trial_1,mas_38,0.19
231005_S59_obj_05_grasp_7,trial_1,mas_39,0.21
231005_S59_obj_05_grasp_7,trial_1,mas_40,0.2
231005_S59_obj_05_grasp_7,trial_1,mas_41,0.21
231005_S59_obj_05_grasp_7,trial_1,mas_42,0.2
231005_S59_obj_05_grasp_7,trial_1,mas_44,0.21
231005_S59_obj_05_grasp_7,trial_1,mas_48,0.21
231005_S59_obj_05_grasp_7,trial_1,mas_49,0.2
231005_S59_obj_05_grasp_7,trial_1,mas_50,0.22
231005_S59_obj_05_grasp_7,trial_1,mas_51,0.23
231005_S59_obj_05_grasp_7,trial_1,mas_52,0.24
231005_S59_obj_05_grasp_7,trial_1,mas_53,0.24
231005_S59_obj_05_grasp_7,trial_1,mas_57,0.26
231005_S59_obj_05_grasp_7,trial_1,mas_60,0.23
231005_S59_obj_05_grasp_7,trial_1,mas_61,0.24
231005_S59_obj_05_grasp_7,trial_1,mas_62,0.24
231005_S59_obj_05_grasp_7,trial_1,mas_64,0.22
231005_S59_obj_05_grasp_7,trial_1,mas_65,0.24
231005_S59_obj_05_grasp_7,trial_1,mas_67,0.19
231005_S59_obj_05_grasp_7,trial_1,mas_68,0.23
231005_S59_obj_05_grasp_7,trial_1,mas_70,0.23
231005_S59_obj_05_grasp_7,trial_1,mas_72,0.21
231005_S59_obj_05_grasp_7,trial_1,mas_77,0.19
231005_S59_obj_05_grasp_7,trial_1,mas_78,0.17
231005_S59_obj_05_grasp_7,trial_1,mas_89,0.18
231005_S59_obj_05_grasp_7,trial_1,mas_92,0.18
231005_S59_obj_05_grasp_7,trial_1,sub1_0,0.18
231005_S59_obj_05_grasp_7,trial_1,sub1_1,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_2,0.29
231005_S59_obj_05_grasp_7,trial_1,sub1_4,0.24
231005_S59_obj_05_grasp_7,trial_1,sub1_5,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_14,0.24
231005_S59_obj_05_grasp_7,trial_1,sub1_15,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_16,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_17,0.24
231005_S59_obj_05_grasp_7,trial_1,sub1_18,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_19,0.26
231005_S59_obj_05_grasp_7,trial_1,sub1_25,0.24
231005_S59_obj_05_grasp_7,trial_1,sub1_29,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_32,0.24
231005_S59_obj_05_grasp_7,trial_1,sub1_33,0.26
231005_S59_obj_05_grasp_7,trial_1,sub1_34,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_35,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_36,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_37,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_38,0.26
231005_S59_obj_05_grasp_7,trial_1,sub1_39,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_40,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_41,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_42,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_44,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_48,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_49,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_50,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_51,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_53,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_57,0.27
231005_S59_obj_05_grasp_7,trial_1,sub1_59,0.25
231005_S59_obj_05_grasp_7,trial_1,sub1_60,0.26
231005_S59_obj_05_grasp_7,trial_1,sub1_62,0.24
231005_S59_obj_05_grasp_7,trial_1,sub1_66,0.39
231005_S59_obj_05_grasp_7,trial_1,sub1_70,0.36
231005_S59_obj_05_grasp_7,trial_1,sub1_85,0.3
231005_S59_obj_05_grasp_7,trial_1,sub1_87,0.26
231005_S59_obj_05_grasp_7,trial_1,sub1_89,0.26
231005_S59_obj_05_grasp_7,trial_1,sub1_90,0.23
231005_S59_obj_05_grasp_7,trial_1,sub1_92,0.18
231005_S59_obj_05_grasp_7,trial_1,sub2_2,0.32
231005_S59_obj_05_grasp_7,trial_1,sub2_14,0.36
231005_S59_obj_05_grasp_7,trial_1,sub2_15,0.36
231005_S59_obj_05_grasp_7,trial_1,sub2_16,0.35
231005_S59_obj_05_grasp_7,trial_1,sub2_17,0.38
231005_S59_obj_05_grasp_7,trial_1,sub2_18,0.37
231005_S59_obj_05_grasp_7,trial_1,sub2_19,0.39
231005_S59_obj_05_grasp_7,trial_1,sub2_21,0.38
231005_S59_obj_05_grasp_7,trial_1,sub2_25,0.39
231005_S59_obj_05_grasp_7,trial_1,sub2_29,0.37
231005_S59_obj_05_grasp_7,trial_1,sub2_32,0.37
231005_S59_obj_05_grasp_7,trial_1,sub2_33,0.33
231005_S59_obj_05_grasp_7,trial_1,sub2_34,0.32
231005_S59_obj_05_grasp_7,trial_1,sub2_35,0.31
231005_S59_obj_05_grasp_7,trial_1,sub2_36,0.31
231005_S59_obj_05_grasp_7,trial_1,sub2_37,0.33
231005_S59_obj_05_grasp_7,trial_1,sub2_38,0.37
231005_S59_obj_05_grasp_7,trial_1,sub2_39,0.36
231005_S59_obj_05_grasp_7,trial_1,sub2_40,0.31
231005_S59_obj_05_grasp_7,trial_1,sub2_41,0.35
231005_S59_obj_05_grasp_7,trial_1,sub2_42,0.35
231005_S59_obj_05_grasp_7,trial_1,sub2_44,0.38
231005_S59_obj_05_grasp_7,trial_1,sub2_48,0.36
231005_S59_obj_05_grasp_7,trial_1,sub2_49,0.38
231005_S59_obj_05_grasp_7,trial_1,sub2_50,0.38
231005_S59_obj_05_grasp_7,trial_1,sub2_51,0.39
231005_S59_obj_05_grasp_7,trial_1,sub2_52,0.37
231005_S59_obj_05_grasp_7,trial_1,sub2_53,0.37
231005_S59_obj_05_grasp_7,trial_1,sub2_57,0.38
231005_S59_obj_05_grasp_7,trial_1,sub2_59,0.35
231005_S59_obj_05_grasp_7,trial_1,sub2_60,0.36
231005_S59_obj_05_grasp_7,trial_1,sub2_61,0.35
231005_S59_obj_05_grasp_7,trial_1,sub2_65,0.38
231005_S59_obj_05_grasp_7,trial_1,sub2_92,0.32
231005_S59_obj_05_grasp_7,trial_1,sub3_0,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_1,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_2,0.33
231005_S59_obj_05_grasp_7,trial_1,sub3_5,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_10,0.37
231005_S59_obj_05_grasp_7,trial_1,sub3_14,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_15,0.24
231005_S59_obj_05_grasp_7,trial_1,sub3_16,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_17,0.29
231005_S59_obj_05_grasp_7,trial_1,sub3_18,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_19,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_21,0.28
231005_S59_obj_05_grasp_7,trial_1,sub3_25,0.28
231005_S59_obj_05_grasp_7,trial_1,sub3_29,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_32,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_33,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_34,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_35,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_36,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_37,0.25
231005_S59_obj_05_grasp_7,trial_1,sub3_38,0.28
231005_S59_obj_05_grasp_7,trial_1,sub3_39,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_40,0.28
231005_S59_obj_05_grasp_7,trial_1,sub3_41,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_42,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_44,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_48,0.31
231005_S59_obj_05_grasp_7,trial_1,sub3_49,0.3
231005_S59_obj_05_grasp_7,trial_1,sub3_50,0.32
231005_S59_obj_05_grasp_7,trial_1,sub3_51,0.3
231005_S59_obj_05_grasp_7,trial_1,sub3_52,0.33
231005_S59_obj_05_grasp_7,trial_1,sub3_53,0.34
231005_S59_obj_05_grasp_7,trial_1,sub3_57,0.37
231005_S59_obj_05_grasp_7,trial_1,sub3_59,0.31
231005_S59_obj_05_grasp_7,trial_1,sub3_60,0.31
231005_S59_obj_05_grasp_7,trial_1,sub3_61,0.29
231005_S59_obj_05_grasp_7,trial_1,sub3_62,0.31
231005_S59_obj_05_grasp_7,trial_1,sub3_64,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_65,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_66,0.29
231005_S59_obj_05_grasp_7,trial_1,sub3_67,0.27
231005_S59_obj_05_grasp_7,trial_1,sub3_68,0.23
231005_S59_obj_05_grasp_7,trial_1,sub3_70,0.24
231005_S59_obj_05_grasp_7,trial_1,sub3_72,0.23
231005_S59_obj_05_grasp_7,trial_1,sub3_75,0.22
231005_S59_obj_05_grasp_7,trial_1,sub3_78,0.25
231005_S59_obj_05_grasp_7,trial_1,sub3_84,0.32
231005_S59_obj_05_grasp_7,trial_1,sub3_85,0.29
231005_S59_obj_05_grasp_7,trial_1,sub3_87,0.25
231005_S59_obj_05_grasp_7,trial_1,sub3_89,0.25
231005_S59_obj_05_grasp_7,trial_1,sub3_90,0.26
231005_S59_obj_05_grasp_7,trial_1,sub3_92,0.22
231005_S59_obj_06_grasp_12,trial_0,mas_3,0.28
231005_S59_obj_06_grasp_12,trial_0,mas_4,0.31
231005_S59_obj_06_grasp_12,trial_0,mas_5,0.31
231005_S59_obj_06_grasp_12,trial_0,mas_6,0.32
231005_S59_obj_06_grasp_12,trial_0,mas_7,0.29
231005_S59_obj_06_grasp_12,trial_0,mas_8,0.32
231005_S59_obj_06_grasp_12,trial_0,mas_9,0.31
231005_S59_obj_06_grasp_12,trial_0,mas_13,0.32
231005_S59_obj_06_grasp_12,trial_0,mas_14,0.37
231005_S59_obj_06_grasp_12,trial_0,mas_16,0.35
231005_S59_obj_06_grasp_12,trial_0,mas_18,0.34
231005_S59_obj_06_grasp_12,trial_0,mas_19,0.35
231005_S59_obj_06_grasp_12,trial_0,mas_21,0.35
231005_S59_obj_06_grasp_12,trial_0,mas_22,0.35
231005_S59_obj_06_grasp_12,trial_0,mas_23,0.38
231005_S59_obj_06_grasp_12,trial_0,mas_27,0.3
231005_S59_obj_06_grasp_12,trial_0,mas_29,0.3
231005_S59_obj_06_grasp_12,trial_0,mas_32,0.29
231005_S59_obj_06_grasp_12,trial_0,mas_34,0.3
231005_S59_obj_06_grasp_12,trial_0,mas_35,0.29
231005_S59_obj_06_grasp_12,trial_0,mas_41,0.34
231005_S59_obj_06_grasp_12,trial_0,mas_44,0.33
231005_S59_obj_06_grasp_12,trial_0,mas_46,0.29
231005_S59_obj_06_grasp_12,trial_0,mas_47,0.28
231005_S59_obj_06_grasp_12,trial_0,mas_49,0.3
231005_S59_obj_06_grasp_12,trial_0,mas_50,0.3
231005_S59_obj_06_grasp_12,trial_0,mas_52,0.29
231005_S59_obj_06_grasp_12,trial_0,mas_54,0.34
231005_S59_obj_06_grasp_12,trial_0,mas_59,0.35
231005_S59_obj_06_grasp_12,trial_0,mas_73,0.35
231005_S59_obj_06_grasp_12,trial_0,mas_88,0.34
231005_S59_obj_06_grasp_12,trial_0,mas_89,0.32
231005_S59_obj_06_grasp_12,trial_0,mas_90,0.33
231005_S59_obj_06_grasp_12,trial_0,mas_91,0.32
231005_S59_obj_06_grasp_12,trial_0,mas_92,0.3
231005_S59_obj_06_grasp_12,trial_0,mas_93,0.29
231005_S59_obj_06_grasp_12,trial_0,mas_94,0.3
231005_S59_obj_06_grasp_12,trial_0,mas_95,0.32
231005_S59_obj_06_grasp_12,trial_0,mas_97,0.37
231005_S59_obj_06_grasp_12,trial_0,mas_98,0.34
231005_S59_obj_06_grasp_12,trial_0,mas_103,0.3
231005_S59_obj_06_grasp_12,trial_0,sub1_3,0.34
231005_S59_obj_06_grasp_12,trial_0,sub1_5,0.35
231005_S59_obj_06_grasp_12,trial_0,sub1_7,0.34
231005_S59_obj_06_grasp_12,trial_0,sub1_9,0.32
231005_S59_obj_06_grasp_12,trial_0,sub1_16,0.39
231005_S59_obj_06_grasp_12,trial_0,sub1_26,0.33
231005_S59_obj_06_grasp_12,trial_0,sub1_27,0.35
231005_S59_obj_06_grasp_12,trial_0,sub1_29,0.33
231005_S59_obj_06_grasp_12,trial_0,sub1_32,0.35
231005_S59_obj_06_grasp_12,trial_0,sub1_40,0.37
231005_S59_obj_06_grasp_12,trial_0,sub1_50,0.38
231005_S59_obj_06_grasp_12,trial_0,sub1_51,0.29
231005_S59_obj_06_grasp_12,trial_0,sub1_52,0.3
231005_S59_obj_06_grasp_12,trial_0,sub1_54,0.33
231005_S59_obj_06_grasp_12,trial_0,sub1_55,0.31
231005_S59_obj_06_grasp_12,trial_0,sub1_57,0.3
231005_S59_obj_06_grasp_12,trial_0,sub1_59,0.27
231005_S59_obj_06_grasp_12,trial_0,sub1_70,0.27
231005_S59_obj_06_grasp_12,trial_0,sub1_73,0.28
231005_S59_obj_06_grasp_12,trial_0,sub1_78,0.28
231005_S59_obj_06_grasp_12,trial_0,sub1_81,0.27
231005_S59_obj_06_grasp_12,trial_0,sub1_84,0.3
231005_S59_obj_06_grasp_12,trial_0,sub1_88,0.29
231005_S59_obj_06_grasp_12,trial_0,sub1_89,0.29
231005_S59_obj_06_grasp_12,trial_0,sub1_90,0.28
231005_S59_obj_06_grasp_12,trial_0,sub1_91,0.33
231005_S59_obj_06_grasp_12,trial_0,sub1_94,0.33
231005_S59_obj_06_grasp_12,trial_0,sub1_96,0.29
231005_S59_obj_06_grasp_12,trial_0,sub1_97,0.34
231005_S59_obj_06_grasp_12,trial_0,sub1_98,0.38
231005_S59_obj_06_grasp_12,trial_0,sub1_103,0.34
231005_S59_obj_06_grasp_12,trial_0,sub2_3,0.38
231005_S59_obj_06_grasp_12,trial_0,sub2_5,0.32
231005_S59_obj_06_grasp_12,trial_0,sub2_7,0.28
231005_S59_obj_06_grasp_12,trial_0,sub2_8,0.31
231005_S59_obj_06_grasp_12,trial_0,sub2_9,0.29
231005_S59_obj_06_grasp_12,trial_0,sub2_16,0.33
231005_S59_obj_06_grasp_12,trial_0,sub2_18,0.34
231005_S59_obj_06_grasp_12,trial_0,sub2_21,0.35
231005_S59_obj_06_grasp_12,trial_0,sub2_27,0.3
231005_S59_obj_06_grasp_12,trial_0,sub2_29,0.29
231005_S59_obj_06_grasp_12,trial_0,sub2_32,0.27
231005_S59_obj_06_grasp_12,trial_0,sub2_34,0.3
231005_S59_obj_06_grasp_12,trial_0,sub2_35,0.29
231005_S59_obj_06_grasp_12,trial_0,sub2_36,0.29
231005_S59_obj_06_grasp_12,trial_0,sub2_37,0.29
231005_S59_obj_06_grasp_12,trial_0,sub2_38,0.29
231005_S59_obj_06_grasp_12,trial_0,sub2_39,0.29
231005_S59_obj_06_grasp_12,trial_0,sub2_40,0.3
231005_S59_obj_06_grasp_12,trial_0,sub2_41,0.3
231005_S59_obj_06_grasp_12,trial_0,sub2_44,0.3
231005_S59_obj_06_grasp_12,trial_0,sub2_45,0.32
231005_S59_obj_06_grasp_12,trial_0,sub2_46,0.33
231005_S59_obj_06_grasp_12,trial_0,sub2_47,0.33
231005_S59_obj_06_grasp_12,trial_0,sub2_49,0.32
231005_S59_obj_06_grasp_12,trial_0,sub2_50,0.32
231005_S59_obj_06_grasp_12,trial_0,sub2_52,0.31
231005_S59_obj_06_grasp_12,trial_0,sub2_54,0.31
231005_S59_obj_06_grasp_12,trial_0,sub2_55,0.3
231005_S59_obj_06_grasp_12,trial_0,sub2_59,0.37
231005_S59_obj_06_grasp_12,trial_0,sub2_70,0.39
231005_S59_obj_06_grasp_12,trial_0,sub2_72,0.37
231005_S59_obj_06_grasp_12,trial_0,sub2_73,0.39
231005_S59_obj_06_grasp_12,trial_0,sub2_78,0.39
231005_S59_obj_06_grasp_12,trial_0,sub2_84,0.37
231005_S59_obj_06_grasp_12,trial_0,sub2_87,0.38
231005_S59_obj_06_grasp_12,trial_0,sub2_88,0.36
231005_S59_obj_06_grasp_12,trial_0,sub2_89,0.36
231005_S59_obj_06_grasp_12,trial_0,sub2_90,0.35
231005_S59_obj_06_grasp_12,trial_0,sub2_91,0.35
231005_S59_obj_06_grasp_12,trial_0,sub2_93,0.34
231005_S59_obj_06_grasp_12,trial_0,sub2_94,0.33
231005_S59_obj_06_grasp_12,trial_0,sub2_95,0.33
231005_S59_obj_06_grasp_12,trial_0,sub2_96,0.33
231005_S59_obj_06_grasp_12,trial_0,sub2_97,0.31
231005_S59_obj_06_grasp_12,trial_0,sub2_98,0.3
231005_S59_obj_06_grasp_12,trial_0,sub2_99,0.33
231005_S59_obj_06_grasp_12,trial_0,sub2_103,0.38
231005_S59_obj_06_grasp_12,trial_0,sub3_3,0.34
231005_S59_obj_06_grasp_12,trial_0,sub3_4,0.36
231005_S59_obj_06_grasp_12,trial_0,sub3_5,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_6,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_7,0.33
231005_S59_obj_06_grasp_12,trial_0,sub3_8,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_9,0.33
231005_S59_obj_06_grasp_12,trial_0,sub3_13,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_14,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_16,0.34
231005_S59_obj_06_grasp_12,trial_0,sub3_18,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_19,0.34
231005_S59_obj_06_grasp_12,trial_0,sub3_21,0.29
231005_S59_obj_06_grasp_12,trial_0,sub3_22,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_23,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_24,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_25,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_26,0.34
231005_S59_obj_06_grasp_12,trial_0,sub3_27,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_29,0.37
231005_S59_obj_06_grasp_12,trial_0,sub3_30,0.34
231005_S59_obj_06_grasp_12,trial_0,sub3_32,0.37
231005_S59_obj_06_grasp_12,trial_0,sub3_34,0.36
231005_S59_obj_06_grasp_12,trial_0,sub3_35,0.36
231005_S59_obj_06_grasp_12,trial_0,sub3_36,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_37,0.33
231005_S59_obj_06_grasp_12,trial_0,sub3_38,0.35
231005_S59_obj_06_grasp_12,trial_0,sub3_41,0.33
231005_S59_obj_06_grasp_12,trial_0,sub3_44,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_45,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_46,0.28
231005_S59_obj_06_grasp_12,trial_0,sub3_47,0.27
231005_S59_obj_06_grasp_12,trial_0,sub3_49,0.29
231005_S59_obj_06_grasp_12,trial_0,sub3_50,0.28
231005_S59_obj_06_grasp_12,trial_0,sub3_51,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_52,0.3
231005_S59_obj_06_grasp_12,trial_0,sub3_54,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_55,0.31
231005_S59_obj_06_grasp_12,trial_0,sub3_57,0.29
231005_S59_obj_06_grasp_12,trial_0,sub3_59,0.29
231005_S59_obj_06_grasp_12,trial_0,sub3_73,0.31
231005_S59_obj_06_grasp_12,trial_0,sub3_84,0.26
231005_S59_obj_06_grasp_12,trial_0,sub3_87,0.29
231005_S59_obj_06_grasp_12,trial_0,sub3_88,0.32
231005_S59_obj_06_grasp_12,trial_0,sub3_89,0.34
231005_S59_obj_06_grasp_12,trial_0,sub3_90,0.36
231005_S59_obj_06_grasp_12,trial_0,sub3_91,0.34
231005_S59_obj_06_grasp_12,trial_0,sub3_92,0.31
231005_S59_obj_06_grasp_12,trial_0,sub3_93,0.33
231005_S59_obj_06_grasp_12,trial_0,sub3_94,0.31
231005_S59_obj_06_grasp_12,trial_0,sub3_95,0.29
231005_S59_obj_06_grasp_12,trial_0,sub3_96,0.26
231005_S59_obj_06_grasp_12,trial_0,sub3_97,0.28
231005_S59_obj_06_grasp_12,trial_0,sub3_98,0.29
231005_S59_obj_06_grasp_12,trial_0,sub3_99,0.3
231005_S59_obj_06_grasp_12,trial_0,sub3_103,0.32
231005_S59_obj_06_grasp_12,trial_1,mas_1,0.24
231005_S59_obj_06_grasp_12,trial_1,mas_3,0.31
231005_S59_obj_06_grasp_12,trial_1,mas_5,0.29
231005_S59_obj_06_grasp_12,trial_1,mas_7,0.31
231005_S59_obj_06_grasp_12,trial_1,mas_18,0.39
231005_S59_obj_06_grasp_12,trial_1,mas_20,0.34
231005_S59_obj_06_grasp_12,trial_1,mas_22,0.35
231005_S59_obj_06_grasp_12,trial_1,mas_24,0.36
231005_S59_obj_06_grasp_12,trial_1,mas_27,0.38
231005_S59_obj_06_grasp_12,trial_1,mas_35,0.33
231005_S59_obj_06_grasp_12,trial_1,mas_36,0.33
231005_S59_obj_06_grasp_12,trial_1,mas_37,0.33
231005_S59_obj_06_grasp_12,trial_1,mas_38,0.35
231005_S59_obj_06_grasp_12,trial_1,mas_40,0.34
231005_S59_obj_06_grasp_12,trial_1,mas_41,0.35
231005_S59_obj_06_grasp_12,trial_1,mas_42,0.35
231005_S59_obj_06_grasp_12,trial_1,mas_43,0.33
231005_S59_obj_06_grasp_12,trial_1,mas_44,0.34
231005_S59_obj_06_grasp_12,trial_1,mas_45,0.36
231005_S59_obj_06_grasp_12,trial_1,mas_46,0.35
231005_S59_obj_06_grasp_12,trial_1,mas_47,0.36
231005_S59_obj_06_grasp_12,trial_1,mas_48,0.36
231005_S59_obj_06_grasp_12,trial_1,mas_49,0.34
231005_S59_obj_06_grasp_12,trial_1,mas_50,0.3
231005_S59_obj_06_grasp_12,trial_1,mas_51,0.3
231005_S59_obj_06_grasp_12,trial_1,mas_52,0.33
231005_S59_obj_06_grasp_12,trial_1,mas_53,0.3
231005_S59_obj_06_grasp_12,trial_1,mas_54,0.31
231005_S59_obj_06_grasp_12,trial_1,mas_55,0.31
231005_S59_obj_06_grasp_12,trial_1,mas_57,0.33
231005_S59_obj_06_grasp_12,trial_1,mas_58,0.37
231005_S59_obj_06_grasp_12,trial_1,mas_67,0.31
231005_S59_obj_06_grasp_12,trial_1,mas_69,0.32
231005_S59_obj_06_grasp_12,trial_1,mas_72,0.34
231005_S59_obj_06_grasp_12,trial_1,mas_90,0.3
231005_S59_obj_06_grasp_12,trial_1,mas_91,0.27
231005_S59_obj_06_grasp_12,trial_1,mas_92,0.3
231005_S59_obj_06_grasp_12,trial_1,mas_93,0.29
231005_S59_obj_06_grasp_12,trial_1,mas_94,0.28
231005_S59_obj_06_grasp_12,trial_1,mas_95,0.23
231005_S59_obj_06_grasp_12,trial_1,mas_96,0.21
231005_S59_obj_06_grasp_12,trial_1,mas_98,0.26
231005_S59_obj_06_grasp_12,trial_1,sub1_3,0.3
231005_S59_obj_06_grasp_12,trial_1,sub1_9,0.3
231005_S59_obj_06_grasp_12,trial_1,sub1_14,0.32
231005_S59_obj_06_grasp_12,trial_1,sub1_19,0.3
231005_S59_obj_06_grasp_12,trial_1,sub1_20,0.3
231005_S59_obj_06_grasp_12,trial_1,sub1_22,0.25
231005_S59_obj_06_grasp_12,trial_1,sub1_24,0.24
231005_S59_obj_06_grasp_12,trial_1,sub1_26,0.25
231005_S59_obj_06_grasp_12,trial_1,sub1_27,0.3
231005_S59_obj_06_grasp_12,trial_1,sub1_31,0.29
231005_S59_obj_06_grasp_12,trial_1,sub1_32,0.28
231005_S59_obj_06_grasp_12,trial_1,sub1_33,0.29
231005_S59_obj_06_grasp_12,trial_1,sub1_34,0.29
231005_S59_obj_06_grasp_12,trial_1,sub1_35,0.26
231005_S59_obj_06_grasp_12,trial_1,sub1_36,0.29
231005_S59_obj_06_grasp_12,trial_1,sub1_37,0.28
231005_S59_obj_06_grasp_12,trial_1,sub1_38,0.27
231005_S59_obj_06_grasp_12,trial_1,sub1_40,0.27
231005_S59_obj_06_grasp_12,trial_1,sub1_41,0.29
231005_S59_obj_06_grasp_12,trial_1,sub1_42,0.3
231005_S59_obj_06_grasp_12,trial_1,sub1_43,0.31
231005_S59_obj_06_grasp_12,trial_1,sub1_44,0.3
231005_S59_obj_06_grasp_12,trial_1,sub1_45,0.29
231005_S59_obj_06_grasp_12,trial_1,sub1_46,0.3
